election_id,report_date,county,county_id,registered_voters,in_person_votes_on_date,total_in_person_votes,total_mail_votes,roster_available,source
58315,2026-05-19,CAMP,32,8337,5,10,45,true,civix
58315,2026-05-19,CARSON,33,4217,52,71,0,true,civix
58315,2026-05-19,CASS,34,21649,246,445,1,true,civix
58315,2026-05-19,CASTRO,35,3506,48,92,7,true,civix
58315,2026-05-19,CHAMBERS,36,38288,470,824,14,true,civix
58315,2026-05-19,CHEROKEE,37,32319,360,600,106,true,civix
58315,2026-05-19,CHILDRESS,38,3457,0,28,0,true,civix
58315,2026-05-19,CLAY,39,8237,52,89,18,true,civix
58315,2026-05-19,COCHRAN,40,1486,0,21,19,true,civix
58315,2026-05-19,COKE,41,2508,24,49,32,true,civix
58315,2026-05-19,COLEMAN,42,6105,166,288,1,true,civix
58315,2026-05-19,COLLIN,43,751744,6273,13202,1634,true,civix
58315,2026-05-19,COLLINGSWORTH,44,1942,17,29,18,true,civix
58315,2026-05-19,COLORADO,45,14572,236,434,1,true,civix
58315,2026-05-19,COMAL,46,148291,65,1827,807,true,civix
58315,2026-05-19,COMANCHE,47,10230,211,363,78,true,civix
58315,2026-05-19,CONCHO,48,1731,9,25,29,true,civix
58315,2026-05-19,COOKE,49,30630,201,468,109,true,civix
58315,2026-05-19,CORYELL,50,46228,571,1163,14,true,civix
58315,2026-05-19,COTTLE,51,971,12,24,5,true,civix
58315,2026-05-19,CRANE,52,2759,76,166,0,true,civix
58315,2026-05-19,CROCKETT,53,2250,16,43,0,true,civix
58315,2026-05-19,CROSBY,54,3605,37,76,37,true,civix
58315,2026-05-19,CULBERSON,55,1717,1,4,0,true,civix
58315,2026-05-19,DALLAM,56,2800,7,28,0,true,civix
58315,2026-05-19,DALLAS,57,1456854,7159,14734,2303,true,civix
58315,2026-05-19,DAWSON,58,6443,47,85,0,true,civix
58315,2026-05-19,DEAF SMITH,59,8771,50,76,46,true,civix
58315,2026-05-19,DELTA,60,4089,0,3,0,true,civix
58315,2026-05-19,DENTON,61,654728,5767,12390,1484,true,civix
58315,2026-05-19,DEWITT,62,11573,153,271,64,true,civix
58315,2026-05-19,DICKENS,63,1361,10,15,0,true,civix
58315,2026-05-19,DIMMIT,64,6594,15,31,1,true,civix
58315,2026-05-19,DONLEY,65,2431,25,40,2,true,civix
58315,2026-05-19,DUVAL,66,7769,7,9,0,true,civix
58315,2026-05-19,EASTLAND,67,12536,112,166,122,true,civix
58315,2026-05-19,ECTOR,68,85455,412,766,0,true,civix
58315,2026-05-19,EDWARDS,69,1465,31,43,0,true,civix
58315,2026-05-19,ELLIS,70,152780,1557,2749,86,true,civix
58315,2026-05-19,EL PASO,71,523121,1297,2178,345,true,civix
58315,2026-05-19,ERATH,72,26374,334,574,2,true,civix
58315,2026-05-19,FALLS,73,10663,1,1,0,true,civix
58315,2026-05-19,FANNIN,74,24891,316,713,89,true,civix
58315,2026-05-19,FAYETTE,75,18210,500,877,5,true,civix
58315,2026-05-19,FISHER,76,2733,20,36,0,true,civix
58315,2026-05-19,FLOYD,77,3583,27,42,1,true,civix
58315,2026-05-19,FOARD,78,788,12,15,1,true,civix
58315,2026-05-19,FORT BEND,79,532621,4522,8294,878,true,civix
58315,2026-05-19,FRANKLIN,80,7706,147,248,45,true,civix
58315,2026-05-19,FREESTONE,81,13410,164,280,0,true,civix
58315,2026-05-19,FRIO,82,9616,25,38,0,true,civix
58315,2026-05-19,GAINES,83,10683,65,113,0,true,civix
58315,2026-05-19,GALVESTON,84,246685,2806,5084,714,true,civix
58315,2026-05-19,GARZA,85,2528,22,52,20,true,civix
58315,2026-05-19,GILLESPIE,86,22041,509,862,187,true,civix
58315,2026-05-19,GLASSCOCK,87,843,21,38,9,true,civix
58315,2026-05-19,GOLIAD,88,5697,162,336,38,true,civix
58315,2026-05-19,GONZALES,89,13234,172,270,2,true,civix
58315,2026-05-19,GRAY,90,12162,121,235,106,true,civix
58315,2026-05-19,GRAYSON,91,100098,770,1474,341,true,civix
58315,2026-05-19,GREGG,92,73799,716,1334,437,true,civix
58315,2026-05-19,GRIMES,93,21666,305,502,61,true,civix
58315,2026-05-19,GUADALUPE,94,129704,1315,2350,285,true,civix
58315,2026-05-19,HALE,95,18133,137,239,59,true,civix
58315,2026-05-19,HALL,96,1838,9,14,0,true,civix
58315,2026-05-19,HAMILTON,97,6213,103,166,33,true,civix
58315,2026-05-19,HANSFORD,98,2960,20,28,0,true,civix
58315,2026-05-19,HARDEMAN,99,2214,1,1,0,true,civix
58315,2026-05-19,HARDIN,100,43610,246,443,5,true,civix
58315,2026-05-19,HARRIS,101,2714171,17490,31936,6289,true,civix
58315,2026-05-19,HARRISON,102,47260,510,908,8,true,civix
58315,2026-05-19,HARTLEY,103,2786,34,54,0,true,civix
58315,2026-05-19,HASKELL,104,3400,27,27,20,true,civix
58315,2026-05-19,HAYS,105,194931,1588,2800,520,true,civix
58315,2026-05-19,HEMPHILL,106,2273,48,78,0,true,civix
58315,2026-05-19,HENDERSON,107,60384,636,1332,0,true,civix
58315,2026-05-19,HIDALGO,108,455601,1069,1932,381,true,civix
58315,2026-05-19,HILL,109,27539,306,570,2,true,civix
58315,2026-05-19,HOCKLEY,110,14140,137,253,7,true,civix
58315,2026-05-19,HOOD,111,52985,700,1350,423,true,civix
58315,2026-05-19,HOPKINS,112,25476,213,386,32,true,civix
58315,2026-05-19,HOUSTON,113,13774,134,248,73,true,civix
58315,2026-05-19,HOWARD,114,16696,120,248,0,true,civix
58315,2026-05-19,HUDSPETH,115,2131,8,12,0,true,civix
58315,2026-05-19,HUNT,116,74932,537,1181,240,true,civix
58315,2026-05-19,HUTCHINSON,117,13241,146,240,1,true,civix
58315,2026-05-19,IRION,118,1203,19,23,1,true,civix
58315,2026-05-19,JACK,119,5813,68,130,1,true,civix
58315,2026-05-19,JACKSON,120,9957,129,208,0,true,civix
58315,2026-05-19,JASPER,121,24482,233,389,76,true,civix
58315,2026-05-19,JEFF DAVIS,122,1554,30,58,0,true,civix
58315,2026-05-19,JEFFERSON,123,146779,814,1319,1,true,civix
58315,2026-05-19,JIM HOGG,124,3409,2,3,0,true,civix
58315,2026-05-19,JIM WELLS,125,25969,96,163,0,true,civix
58315,2026-05-19,JOHNSON,126,133150,1002,1911,301,true,civix
58315,2026-05-19,JONES,127,11009,118,241,83,true,civix
58315,2026-05-19,KARNES,128,8221,71,125,0,true,civix
58315,2026-05-19,KAUFMAN,129,114860,811,1511,305,true,civix
58315,2026-05-19,KENDALL,130,40083,1020,1910,230,true,civix
58315,2026-05-19,KENEDY,131,268,1,3,0,true,civix
58315,2026-05-19,KENT,132,565,1,4,0,true,civix
58315,2026-05-19,KERR,133,39354,974,1736,352,true,civix
58315,2026-05-19,KIMBLE,134,3314,56,99,19,true,civix
58315,2026-05-19,KING,135,179,0,1,0,true,civix
58315,2026-05-19,KINNEY,136,2199,26,60,0,true,civix
58315,2026-05-19,KLEBERG,137,17846,107,162,0,true,civix
58315,2026-05-19,KNOX,138,2247,5,12,9,true,civix
58315,2026-05-19,LAMAR,139,33116,341,773,12,true,civix
58315,2026-05-19,LAMB,140,7703,67,110,0,true,civix
58315,2026-05-19,LAMPASAS,141,17266,244,362,45,true,civix
58315,2026-05-19,LASALLE,142,4070,7,8,0,true,civix
58315,2026-05-19,LAVACA,143,14402,208,341,1,true,civix
58315,2026-05-19,LEE,144,12092,101,169,43,true,civix
58315,2026-05-19,LEON,145,12600,143,260,17,true,civix
58315,2026-05-19,LIBERTY,146,57770,1023,1990,0,true,civix
58315,2026-05-19,LIMESTONE,147,14356,143,238,1,true,civix
58315,2026-05-19,LIPSCOMB,148,1879,6,11,35,true,civix
58315,2026-05-19,LIVE OAK,149,7644,86,154,33,true,civix
58315,2026-05-19,LLANO,150,18302,457,783,146,true,civix
58315,2026-05-19,LOVING,151,150,1,2,0,true,civix
58315,2026-05-19,LUBBOCK,152,200436,2934,5530,539,true,civix
58315,2026-05-19,LYNN,153,4467,26,49,5,true,civix
58315,2026-05-19,MADISON,154,8469,101,153,2,true,civix
58315,2026-05-19,MARION,155,7800,86,170,6,true,civix
58315,2026-05-19,MARTIN,156,3566,27,43,4,true,civix
58315,2026-05-19,MASON,157,3257,71,126,0,true,civix
58315,2026-05-19,MATAGORDA,158,22186,232,411,19,true,civix
58315,2026-05-19,MAVERICK,159,36799,22,49,0,true,civix
58315,2026-05-19,MCCULLOCH,160,5358,65,107,23,true,civix
58315,2026-05-19,MCLENNAN,161,156560,1444,2339,705,true,civix
58315,2026-05-19,MCMULLEN,162,644,10,17,2,true,civix
58315,2026-05-19,MEDINA,163,39897,515,925,4,true,civix
58315,2026-05-19,MENARD,164,1467,31,44,9,true,civix
58315,2026-05-19,MIDLAND,165,97373,1340,2430,203,true,civix
58315,2026-05-19,MILAM,166,17257,155,257,0,true,civix
58315,2026-05-19,MILLS,167,3604,96,150,0,true,civix
58315,2026-05-19,MITCHELL,168,4482,21,27,0,true,civix
58315,2026-05-19,MONTAGUE,169,15460,97,170,54,true,civix
58315,2026-05-19,MONTGOMERY,170,473251,5775,10241,2395,true,civix
58315,2026-05-19,MOORE,171,10137,117,207,1,true,civix
58315,2026-05-19,MORRIS,172,8770,97,197,23,true,civix
58315,2026-05-19,MOTLEY,173,827,12,20,19,true,civix
58315,2026-05-19,NACOGDOCHES,174,39316,408,707,134,true,civix
58315,2026-05-19,NAVARRO,175,33874,525,1077,10,true,civix
58315,2026-05-19,NEWTON,176,9412,64,114,0,true,civix
58315,2026-05-19,NOLAN,177,8773,183,312,0,true,civix
58315,2026-05-19,NUECES,178,211505,1367,2234,475,true,civix
58315,2026-05-19,OCHILTREE,179,5154,32,64,0,true,civix
58315,2026-05-19,OLDHAM,180,1376,14,16,1,true,civix
58315,2026-05-19,ORANGE,181,56337,476,759,178,true,civix
58315,2026-05-19,PALO PINTO,182,20569,253,512,165,true,civix
58315,2026-05-19,PANOLA,183,17778,214,352,71,true,civix
58315,2026-05-19,PARKER,184,130559,1446,2856,291,true,civix
58315,2026-05-19,PARMER,185,4514,13,35,14,true,civix
58315,2026-05-19,PECOS,186,8352,220,496,25,true,civix
58315,2026-05-19,POLK,187,43755,952,1957,395,true,civix
58315,2026-05-19,POTTER,188,58180,354,645,348,true,civix
58315,2026-05-19,PRESIDIO,189,4445,7,9,1,true,civix
58315,2026-05-19,RAINS,190,9615,129,231,34,true,civix
58315,2026-05-19,RANDALL,191,101225,1051,1736,702,true,civix
58315,2026-05-19,REAGAN,192,1810,28,63,8,true,civix
58315,2026-05-19,REAL,193,2677,30,57,0,true,civix
58315,2026-05-19,RED RIVER,194,8568,74,173,9,true,civix
58315,2026-05-19,REEVES,195,7914,22,27,11,true,civix
58315,2026-05-19,REFUGIO,196,4899,38,88,1,true,civix
58315,2026-05-19,ROBERTS,197,719,10,14,0,true,civix
58315,2026-05-19,ROBERTSON,198,12676,146,294,0,true,civix
58315,2026-05-19,ROCKWALL,199,91415,1138,2288,173,true,civix
58315,2026-05-19,RUNNELS,200,6747,45,97,34,true,civix
58315,2026-05-19,RUSK,201,34312,342,590,0,true,civix
58315,2026-05-19,SABINE,202,8376,188,360,39,true,civix
58315,2026-05-19,SAN AUGUSTINE,203,5982,99,175,24,true,civix
58315,2026-05-19,SAN JACINTO,204,20879,333,627,94,true,civix
58315,2026-05-19,SAN PATRICIO,205,45208,91,166,82,true,civix
58315,2026-05-19,SAN SABA,206,3767,67,110,26,true,civix
58315,2026-05-19,SCHLEICHER,207,1768,30,45,0,true,civix
58315,2026-05-19,SCURRY,208,9225,154,271,1,true,civix
58315,2026-05-19,SHACKELFORD,209,2441,34,67,25,true,civix
58315,2026-05-19,SHELBY,210,16349,119,199,18,true,civix
58315,2026-05-19,SHERMAN,211,1346,22,37,0,true,civix
58315,2026-05-19,SMITH,212,157630,1894,3149,720,true,civix
58315,2026-05-19,SOMERVELL,213,7578,189,300,6,true,civix
58315,2026-05-19,STARR,214,36342,0,1,0,true,civix
58315,2026-05-19,STEPHENS,215,5846,77,141,38,true,civix
58315,2026-05-19,STERLING,216,882,8,12,4,true,civix
58315,2026-05-19,STONEWALL,217,949,12,19,3,true,civix
58315,2026-05-19,SUTTON,218,2295,40,68,0,true,civix
58315,2026-05-19,SWISHER,219,3860,32,54,29,true,civix
58315,2026-05-19,TARRANT,220,1278027,9591,18998,4022,true,civix
58315,2026-05-19,TAYLOR,221,86087,807,1428,309,true,civix
58315,2026-05-19,TERRELL,222,617,6,11,5,true,civix
58315,2026-05-19,TERRY,223,6277,92,210,0,true,civix
58315,2026-05-19,THROCKMORTON,224,1184,11,21,4,true,civix
58315,2026-05-19,TITUS,225,18086,186,346,50,true,civix
58315,2026-05-19,TOM GREEN,226,72725,639,1043,516,true,civix
58315,2026-05-19,TRAVIS,227,927654,5188,8829,1677,true,civix
58315,2026-05-19,TRINITY,228,12254,197,338,0,true,civix
58315,2026-05-19,TYLER,229,14866,147,321,0,true,civix
58315,2026-05-19,UPSHUR,230,30711,287,475,170,true,civix
58315,2026-05-19,UPTON,231,2101,26,60,2,true,civix
58315,2026-05-19,UVALDE,232,17673,285,571,40,true,civix
58315,2026-05-19,VAL VERDE,233,30640,139,212,10,true,civix
58315,2026-05-19,VAN ZANDT,234,42237,665,1328,102,true,civix
58315,2026-05-19,VICTORIA,235,57536,485,705,479,true,civix
58315,2026-05-19,WALKER,236,39091,577,1066,110,true,civix
58315,2026-05-19,WALLER,237,44924,423,778,59,true,civix
58315,2026-05-19,WARD,238,6990,37,66,13,true,civix
58315,2026-05-19,WASHINGTON,239,25795,2,964,2,true,civix
58315,2026-05-19,WEBB,240,147647,281,526,26,true,civix
58315,2026-05-19,WHARTON,241,26549,0,260,0,true,civix
58315,2026-05-19,WHEELER,242,3323,47,71,24,true,civix
58315,2026-05-19,WICHITA,243,77898,800,1377,305,true,civix
58315,2026-05-19,WILBARGER,244,8199,67,97,1,true,civix
58315,2026-05-19,WILLACY,245,11524,8,12,0,true,civix
58315,2026-05-19,WILLIAMSON,246,458766,4646,7963,1110,true,civix
58315,2026-05-19,WILSON,247,39951,374,655,1,true,civix
58315,2026-05-19,WINKLER,248,4144,0,0,13,true,civix
58315,2026-05-19,WISE,249,58175,583,1128,38,true,civix
58315,2026-05-19,WOOD,250,35540,377,714,283,true,civix
58315,2026-05-19,YOAKUM,251,4330,39,62,0,true,civix
58315,2026-05-19,YOUNG,252,12705,479,1023,0,true,civix
58315,2026-05-19,ZAPATA,253,8228,2,5,0,true,civix
58315,2026-05-19,ZAVALA,254,7532,13,28,1,true,civix
