election_id,report_date,county,county_id,registered_voters,in_person_votes_on_date,total_in_person_votes,total_mail_votes,roster_available,source
58315,2026-05-21,GAINES,83,10683,90,287,0,true,civix
58315,2026-05-21,GALVESTON,84,246685,2285,9680,756,true,civix
58315,2026-05-21,GARZA,85,2528,31,99,22,true,civix
58315,2026-05-21,GILLESPIE,86,22041,433,1814,190,true,civix
58315,2026-05-21,GLASSCOCK,87,843,32,87,9,true,civix
58315,2026-05-21,GOLIAD,88,5697,149,655,42,true,civix
58315,2026-05-21,GONZALES,89,13234,191,641,61,true,civix
58315,2026-05-21,GRAY,90,12162,125,508,106,true,civix
58315,2026-05-21,GRAYSON,91,100098,1026,3884,352,true,civix
58315,2026-05-21,GREGG,92,73799,727,2855,481,true,civix
58315,2026-05-21,GRIMES,93,21666,311,1141,100,true,civix
58315,2026-05-21,GUADALUPE,94,129704,1279,4874,348,true,civix
58315,2026-05-21,HALE,95,18133,164,547,64,true,civix
58315,2026-05-21,HALL,96,1838,20,44,0,true,civix
58315,2026-05-21,HAMILTON,97,6213,70,332,33,true,civix
58315,2026-05-21,HANSFORD,98,2960,17,66,0,true,civix
58315,2026-05-21,HARDEMAN,99,2214,0,1,0,true,civix
58315,2026-05-21,HARDIN,100,43610,275,977,5,true,civix
58315,2026-05-21,HARRIS,101,2714171,16613,64122,6726,true,civix
58315,2026-05-21,HARRISON,102,47260,524,2010,67,true,civix
58315,2026-05-21,HARTLEY,103,2786,32,130,0,true,civix
58315,2026-05-21,HASKELL,104,3400,2,62,22,true,civix
58315,2026-05-21,HAYS,105,194931,1535,5882,433,true,civix
58315,2026-05-21,HEMPHILL,106,2273,28,126,0,true,civix
58315,2026-05-21,HENDERSON,107,60384,688,2745,1,true,civix
58315,2026-05-21,HIDALGO,108,455601,977,3923,399,true,civix
58315,2026-05-21,HILL,109,27539,303,1224,4,true,civix
58315,2026-05-21,HOCKLEY,110,14140,172,577,7,true,civix
58315,2026-05-21,HOOD,111,52985,748,2953,460,true,civix
58315,2026-05-21,HOPKINS,112,25476,263,940,57,true,civix
58315,2026-05-21,HOUSTON,113,13774,154,598,73,true,civix
58315,2026-05-21,HOWARD,114,16696,146,517,11,true,civix
58315,2026-05-21,HUDSPETH,115,2131,10,33,2,true,civix
58315,2026-05-21,HUNT,116,74932,646,2536,240,true,civix
58315,2026-05-21,HUTCHINSON,117,13241,164,550,91,true,civix
58315,2026-05-21,IRION,118,1203,11,54,1,true,civix
58315,2026-05-21,JACK,119,5813,68,283,50,true,civix
58315,2026-05-21,JACKSON,120,9957,117,468,0,true,civix
58315,2026-05-21,JASPER,121,24482,215,801,86,true,civix
58315,2026-05-21,JEFF DAVIS,122,1554,35,123,0,true,civix
58315,2026-05-21,JEFFERSON,123,146779,773,2897,341,true,civix
58315,2026-05-21,JIM HOGG,124,3409,0,5,1,true,civix
58315,2026-05-21,JIM WELLS,125,25969,79,313,0,true,civix
58315,2026-05-21,JOHNSON,126,133150,1171,4396,449,true,civix
58315,2026-05-21,JONES,127,11009,112,480,85,true,civix
58315,2026-05-21,KARNES,128,8221,50,254,68,true,civix
58315,2026-05-21,KAUFMAN,129,114860,752,3236,325,true,civix
58315,2026-05-21,KENDALL,130,40083,898,3851,296,true,civix
58315,2026-05-21,KENEDY,131,268,0,3,0,true,civix
58315,2026-05-21,KENT,132,565,6,11,0,true,civix
58315,2026-05-21,KERR,133,39354,938,3488,390,true,civix
58315,2026-05-21,KIMBLE,134,3314,49,200,23,true,civix
58315,2026-05-21,KING,135,179,3,9,0,true,civix
58315,2026-05-21,KINNEY,136,2199,36,125,0,true,civix
58315,2026-05-21,KLEBERG,137,17846,75,333,8,true,civix
58315,2026-05-21,KNOX,138,2247,6,40,10,true,civix
58315,2026-05-21,LAMAR,139,33116,459,1799,14,true,civix
58315,2026-05-21,LAMB,140,7703,84,254,0,true,civix
58315,2026-05-21,LAMPASAS,141,17266,192,807,45,true,civix
58315,2026-05-21,LASALLE,142,4070,6,21,1,true,civix
58315,2026-05-21,LAVACA,143,14402,246,801,1,true,civix
58315,2026-05-21,LEE,144,12092,108,380,43,true,civix
58315,2026-05-21,LEON,145,12600,153,582,46,true,civix
58315,2026-05-21,LIBERTY,146,57770,906,3698,0,true,civix
58315,2026-05-21,LIMESTONE,147,14356,137,529,1,true,civix
58315,2026-05-21,LIPSCOMB,148,1879,15,34,41,true,civix
58315,2026-05-21,LIVE OAK,149,7644,108,262,33,true,civix
58315,2026-05-21,LLANO,150,18302,420,1681,166,true,civix
58315,2026-05-21,LOVING,151,150,2,5,0,true,civix
58315,2026-05-21,LUBBOCK,152,200436,2813,10965,683,true,civix
58315,2026-05-21,LYNN,153,4467,16,86,5,true,civix
58315,2026-05-21,MADISON,154,8469,108,261,2,true,civix
58315,2026-05-21,MARION,155,7800,77,325,21,true,civix
58315,2026-05-21,MARTIN,156,3566,24,96,6,true,civix
58315,2026-05-21,MASON,157,3257,58,239,0,true,civix
58315,2026-05-21,MATAGORDA,158,22186,213,833,41,true,civix
58315,2026-05-21,MAVERICK,159,36799,32,123,0,true,civix
58315,2026-05-21,MCCULLOCH,160,5358,54,245,29,true,civix
58315,2026-05-21,MCLENNAN,161,156560,1229,5113,705,true,civix
58315,2026-05-21,MCMULLEN,162,644,14,42,2,true,civix
58315,2026-05-21,MEDINA,163,39897,563,1977,8,true,civix
58315,2026-05-21,MENARD,164,1467,16,90,13,true,civix
58315,2026-05-21,MIDLAND,165,97373,1294,4772,203,true,civix
58315,2026-05-21,MILAM,166,17257,217,651,0,true,civix
58315,2026-05-21,MILLS,167,3604,82,322,0,true,civix
58315,2026-05-21,MITCHELL,168,4482,35,109,0,true,civix
58315,2026-05-21,MONTAGUE,169,15460,123,468,72,true,civix
58315,2026-05-21,MONTGOMERY,170,473251,5100,20736,2506,true,civix
58315,2026-05-21,MOORE,171,10137,102,407,1,true,civix
58315,2026-05-21,MORRIS,172,8770,90,407,28,true,civix
58315,2026-05-21,MOTLEY,173,827,13,45,19,true,civix
58315,2026-05-21,NACOGDOCHES,174,39316,440,1571,134,true,civix
58315,2026-05-21,NAVARRO,175,33874,412,2025,14,true,civix
58315,2026-05-21,NEWTON,176,9412,68,229,0,true,civix
58315,2026-05-21,NOLAN,177,8773,131,576,0,true,civix
58315,2026-05-21,NUECES,178,211505,1365,4939,530,true,civix
58315,2026-05-21,OCHILTREE,179,5154,54,150,0,true,civix
58315,2026-05-21,OLDHAM,180,1376,18,41,1,true,civix
58315,2026-05-21,ORANGE,181,56337,525,1777,178,true,civix
58315,2026-05-21,PALO PINTO,182,20569,243,1096,174,true,civix
58315,2026-05-21,PANOLA,183,17778,187,721,73,true,civix
58315,2026-05-21,PARKER,184,130559,1804,6700,625,true,civix
58315,2026-05-21,PARMER,185,4514,26,86,14,true,civix
58315,2026-05-21,PECOS,186,8352,170,830,31,true,civix
58315,2026-05-21,POLK,187,43755,709,3446,381,true,civix
58315,2026-05-21,POTTER,188,58180,420,1491,379,true,civix
58315,2026-05-21,PRESIDIO,189,4445,7,22,1,true,civix
58315,2026-05-21,RAINS,190,9615,149,563,34,true,civix
58315,2026-05-21,RANDALL,191,101225,1124,3936,703,true,civix
58315,2026-05-21,REAGAN,192,1810,19,119,8,true,civix
58315,2026-05-21,REAL,193,2677,0,106,17,true,civix
58315,2026-05-21,RED RIVER,194,8568,116,396,9,true,civix
58315,2026-05-21,REEVES,195,7914,12,48,13,true,civix
58315,2026-05-21,REFUGIO,196,4899,41,182,1,true,civix
58315,2026-05-21,ROBERTS,197,719,14,34,0,true,civix
58315,2026-05-21,ROBERTSON,198,12676,134,600,0,true,civix
58315,2026-05-21,ROCKWALL,199,91415,1143,4818,243,true,civix
58315,2026-05-21,RUNNELS,200,6747,46,222,38,true,civix
58315,2026-05-21,RUSK,201,34312,274,1211,0,true,civix
58315,2026-05-21,SABINE,202,8376,166,684,44,true,civix
58315,2026-05-21,SAN AUGUSTINE,203,5982,96,365,25,true,civix
58315,2026-05-21,SAN JACINTO,204,20879,273,1191,113,true,civix
58315,2026-05-21,SAN PATRICIO,205,45208,103,406,96,true,civix
58315,2026-05-21,SAN SABA,206,3767,53,163,29,true,civix
58315,2026-05-21,SCHLEICHER,207,1768,33,119,0,true,civix
58315,2026-05-21,SCURRY,208,9225,127,516,33,true,civix
58315,2026-05-21,SHACKELFORD,209,2441,36,142,25,true,civix
58315,2026-05-21,SHELBY,210,16349,105,428,37,true,civix
58315,2026-05-21,SHERMAN,211,1346,19,69,0,true,civix
58315,2026-05-21,SMITH,212,157630,1737,6780,773,true,civix
58315,2026-05-21,SOMERVELL,213,7578,171,667,18,true,civix
58315,2026-05-21,STARR,214,36342,5,16,4,true,civix
58315,2026-05-21,STEPHENS,215,5846,52,286,39,true,civix
58315,2026-05-21,STERLING,216,882,4,21,6,true,civix
58315,2026-05-21,STONEWALL,217,949,9,41,3,true,civix
58315,2026-05-21,SUTTON,218,2295,35,151,0,true,civix
58315,2026-05-21,SWISHER,219,3860,45,127,31,true,civix
58315,2026-05-21,TARRANT,220,1278027,10423,41824,4213,true,civix
58315,2026-05-21,TAYLOR,221,86087,793,3085,321,true,civix
58315,2026-05-21,TERRELL,222,617,8,29,5,true,civix
58315,2026-05-21,TERRY,223,6277,89,373,0,true,civix
58315,2026-05-21,THROCKMORTON,224,1184,22,55,4,true,civix
58315,2026-05-21,TITUS,225,18086,252,842,54,true,civix
58315,2026-05-21,TOM GREEN,226,72725,693,2485,569,true,civix
58315,2026-05-21,TRAVIS,227,927654,4681,18279,1814,true,civix
58315,2026-05-21,TRINITY,228,12254,167,720,0,true,civix
58315,2026-05-21,TYLER,229,14866,205,706,0,true,civix
58315,2026-05-21,UPSHUR,230,30711,347,1163,187,true,civix
58315,2026-05-21,UPTON,231,2101,20,116,2,true,civix
58315,2026-05-21,UVALDE,232,17673,260,1116,48,true,civix
58315,2026-05-21,VAL VERDE,233,30640,96,407,10,true,civix
58315,2026-05-21,VAN ZANDT,234,42237,655,2698,110,true,civix
58315,2026-05-21,VICTORIA,235,57536,401,1632,564,true,civix
58315,2026-05-21,WALKER,236,39091,573,2267,116,true,civix
58315,2026-05-21,WALLER,237,44924,417,1560,95,true,civix
58315,2026-05-21,WARD,238,6990,48,149,14,true,civix
58315,2026-05-21,WASHINGTON,239,25795,855,2812,3,true,civix
58315,2026-05-21,WEBB,240,147647,274,1073,29,true,civix
58315,2026-05-21,WHARTON,241,26549,383,1026,1,true,civix
58315,2026-05-21,WHEELER,242,3323,63,172,28,true,civix
58315,2026-05-21,WICHITA,243,77898,615,2730,305,true,civix
58315,2026-05-21,WILBARGER,244,8199,59,207,2,true,civix
58315,2026-05-21,WILLACY,245,11524,30,68,5,true,civix
58315,2026-05-21,WILLIAMSON,246,458766,4052,16189,1294,true,civix
58315,2026-05-21,WILSON,247,39951,423,1477,136,true,civix
58315,2026-05-21,WINKLER,248,4144,2,3,19,true,civix
58315,2026-05-21,WISE,249,58175,765,2720,184,true,civix
58315,2026-05-21,WOOD,250,35540,436,1725,306,true,civix
58315,2026-05-21,YOAKUM,251,4330,41,148,0,true,civix
58315,2026-05-21,YOUNG,252,12705,330,1725,0,true,civix
58315,2026-05-21,ZAPATA,253,8228,3,9,0,true,civix
58315,2026-05-21,ZAVALA,254,7532,14,42,1,true,civix
