election_id,report_date,county,county_id,registered_voters,in_person_votes_on_date,total_in_person_votes,total_mail_votes,roster_available,source
58315,2026-05-18,COOKE,49,30630,267,267,108,true,civix
58315,2026-05-18,CORYELL,50,46228,592,592,14,true,civix
58315,2026-05-18,COTTLE,51,971,12,12,5,true,civix
58315,2026-05-18,CRANE,52,2759,90,90,0,true,civix
58315,2026-05-18,CROCKETT,53,2250,27,27,0,true,civix
58315,2026-05-18,CROSBY,54,3605,39,39,34,true,civix
58315,2026-05-18,CULBERSON,55,1717,3,3,0,true,civix
58315,2026-05-18,DALLAM,56,2800,3,21,0,true,civix
58315,2026-05-18,DALLAS,57,1456854,7575,7575,2302,true,civix
58315,2026-05-18,DAWSON,58,6443,38,38,0,true,civix
58315,2026-05-18,DEAF SMITH,59,8771,26,26,39,true,civix
58315,2026-05-18,DELTA,60,4089,3,3,0,true,civix
58315,2026-05-18,DENTON,61,654728,6623,6623,1388,true,civix
58315,2026-05-18,DEWITT,62,11573,118,118,62,true,civix
58315,2026-05-18,DICKENS,63,1361,5,5,0,true,civix
58315,2026-05-18,DIMMIT,64,6594,16,16,1,true,civix
58315,2026-05-18,DONLEY,65,2431,15,15,2,true,civix
58315,2026-05-18,DUVAL,66,7769,2,2,0,true,civix
58315,2026-05-18,EASTLAND,67,12536,54,54,118,true,civix
58315,2026-05-18,ECTOR,68,85455,354,354,0,true,civix
58315,2026-05-18,EDWARDS,69,1465,12,12,0,true,civix
58315,2026-05-18,ELLIS,70,152780,1192,1192,38,true,civix
58315,2026-05-18,EL PASO,71,523121,881,881,335,true,civix
58315,2026-05-18,ERATH,72,26374,240,240,2,true,civix
58315,2026-05-18,FALLS,73,10663,0,0,0,true,civix
58315,2026-05-18,FANNIN,74,24891,397,397,89,true,civix
58315,2026-05-18,FAYETTE,75,18210,377,377,5,true,civix
58315,2026-05-18,FISHER,76,2733,16,16,0,true,civix
58315,2026-05-18,FLOYD,77,3583,15,15,1,true,civix
58315,2026-05-18,FOARD,78,788,3,3,1,true,civix
58315,2026-05-18,FORT BEND,79,532621,3772,3772,787,true,civix
58315,2026-05-18,FRANKLIN,80,7706,101,101,45,true,civix
58315,2026-05-18,FREESTONE,81,13410,116,116,0,true,civix
58315,2026-05-18,FRIO,82,9616,13,13,0,true,civix
58315,2026-05-18,GAINES,83,10683,48,48,0,true,civix
58315,2026-05-18,GALVESTON,84,246685,2278,2278,482,true,civix
58315,2026-05-18,GARZA,85,2528,30,30,20,true,civix
58315,2026-05-18,GILLESPIE,86,22041,353,353,181,true,civix
58315,2026-05-18,GLASSCOCK,87,843,17,17,9,true,civix
58315,2026-05-18,GOLIAD,88,5697,174,174,34,true,civix
58315,2026-05-18,GONZALES,89,13234,98,98,1,true,civix
58315,2026-05-18,GRAY,90,12162,114,114,106,true,civix
58315,2026-05-18,GRAYSON,91,100098,704,704,337,true,civix
58315,2026-05-18,GREGG,92,73799,618,618,431,true,civix
58315,2026-05-18,GRIMES,93,21666,197,197,61,true,civix
58315,2026-05-18,GUADALUPE,94,129704,1035,1035,269,true,civix
58315,2026-05-18,HALE,95,18133,102,102,59,true,civix
58315,2026-05-18,HALL,96,1838,5,5,0,true,civix
58315,2026-05-18,HAMILTON,97,6213,63,63,33,true,civix
58315,2026-05-18,HANSFORD,98,2960,8,8,0,true,civix
58315,2026-05-18,HARDEMAN,99,2214,0,0,0,true,civix
58315,2026-05-18,HARDIN,100,43610,197,197,3,true,civix
58315,2026-05-18,HARRIS,101,2714171,14446,14446,6237,true,civix
58315,2026-05-18,HARRISON,102,47260,398,398,8,true,civix
58315,2026-05-18,HARTLEY,103,2786,20,20,0,true,civix
58315,2026-05-18,HASKELL,104,3400,0,0,16,true,civix
58315,2026-05-18,HAYS,105,194931,1212,1212,520,true,civix
58315,2026-05-18,HEMPHILL,106,2273,30,30,0,true,civix
58315,2026-05-18,HENDERSON,107,60384,681,696,0,true,civix
58315,2026-05-18,HIDALGO,108,455601,863,863,379,true,civix
58315,2026-05-18,HILL,109,27539,264,264,2,true,civix
58315,2026-05-18,HOCKLEY,110,14140,116,116,5,true,civix
58315,2026-05-18,HOOD,111,52985,650,650,401,true,civix
58315,2026-05-18,HOPKINS,112,25476,173,173,9,true,civix
58315,2026-05-18,HOUSTON,113,13774,114,114,73,true,civix
58315,2026-05-18,HOWARD,114,16696,128,128,0,true,civix
58315,2026-05-18,HUDSPETH,115,2131,4,4,0,true,civix
58315,2026-05-18,HUNT,116,74932,644,644,240,true,civix
58315,2026-05-18,HUTCHINSON,117,13241,94,94,1,true,civix
58315,2026-05-18,IRION,118,1203,4,4,1,true,civix
58315,2026-05-18,JACK,119,5813,62,62,1,true,civix
58315,2026-05-18,JACKSON,120,9957,79,79,0,true,civix
58315,2026-05-18,JASPER,121,24482,156,156,0,true,civix
58315,2026-05-18,JEFF DAVIS,122,1554,28,28,0,true,civix
58315,2026-05-18,JEFFERSON,123,146779,505,505,1,true,civix
58315,2026-05-18,JIM HOGG,124,3409,1,1,0,true,civix
58315,2026-05-18,JIM WELLS,125,25969,67,67,0,true,civix
58315,2026-05-18,JOHNSON,126,133150,909,909,301,true,civix
58315,2026-05-18,JONES,127,11009,123,123,78,true,civix
58315,2026-05-18,KARNES,128,8221,54,54,0,true,civix
58315,2026-05-18,KAUFMAN,129,114860,700,700,298,true,civix
58315,2026-05-18,KENDALL,130,40083,890,890,230,true,civix
58315,2026-05-18,KENEDY,131,268,2,2,0,true,civix
58315,2026-05-18,KENT,132,565,3,3,0,true,civix
58315,2026-05-18,KERR,133,39354,762,762,328,true,civix
58315,2026-05-18,KIMBLE,134,3314,43,43,19,true,civix
58315,2026-05-18,KING,135,179,1,1,0,true,civix
58315,2026-05-18,KINNEY,136,2199,34,34,0,true,civix
58315,2026-05-18,KLEBERG,137,17846,55,55,0,true,civix
58315,2026-05-18,KNOX,138,2247,7,7,7,true,civix
58315,2026-05-18,LAMAR,139,33116,432,432,10,true,civix
58315,2026-05-18,LAMB,140,7703,43,43,0,true,civix
58315,2026-05-18,LAMPASAS,141,17266,118,118,45,true,civix
58315,2026-05-18,LASALLE,142,4070,1,1,0,true,civix
58315,2026-05-18,LAVACA,143,14402,133,133,1,true,civix
58315,2026-05-18,LEE,144,12092,68,68,43,true,civix
58315,2026-05-18,LEON,145,12600,117,117,13,true,civix
58315,2026-05-18,LIBERTY,146,57770,967,967,0,true,civix
58315,2026-05-18,LIMESTONE,147,14356,95,95,1,true,civix
58315,2026-05-18,LIPSCOMB,148,1879,5,5,35,true,civix
58315,2026-05-18,LIVE OAK,149,7644,68,68,33,true,civix
58315,2026-05-18,LLANO,150,18302,326,326,146,true,civix
58315,2026-05-18,LOVING,151,150,1,1,0,true,civix
58315,2026-05-18,LUBBOCK,152,200436,2596,2596,531,true,civix
58315,2026-05-18,LYNN,153,4467,23,23,4,true,civix
58315,2026-05-18,MADISON,154,8469,52,52,2,true,civix
58315,2026-05-18,MARION,155,7800,84,84,2,true,civix
58315,2026-05-18,MARTIN,156,3566,16,16,3,true,civix
58315,2026-05-18,MASON,157,3257,55,55,0,true,civix
58315,2026-05-18,MATAGORDA,158,22186,179,179,18,true,civix
58315,2026-05-18,MAVERICK,159,36799,27,27,0,true,civix
58315,2026-05-18,MCCULLOCH,160,5358,42,42,21,true,civix
58315,2026-05-18,MCLENNAN,161,156560,895,895,705,true,civix
58315,2026-05-18,MCMULLEN,162,644,7,7,2,true,civix
58315,2026-05-18,MEDINA,163,39897,410,410,4,true,civix
58315,2026-05-18,MENARD,164,1467,13,13,9,true,civix
58315,2026-05-18,MIDLAND,165,97373,1090,1090,203,true,civix
58315,2026-05-18,MILAM,166,17257,102,102,0,true,civix
58315,2026-05-18,MILLS,167,3604,54,54,0,true,civix
58315,2026-05-18,MITCHELL,168,4482,6,6,0,true,civix
58315,2026-05-18,MONTAGUE,169,15460,73,73,54,true,civix
58315,2026-05-18,MONTGOMERY,170,473251,4466,4466,2378,true,civix
58315,2026-05-18,MOORE,171,10137,90,90,1,true,civix
58315,2026-05-18,MORRIS,172,8770,100,100,23,true,civix
58315,2026-05-18,MOTLEY,173,827,8,8,18,true,civix
58315,2026-05-18,NACOGDOCHES,174,39316,299,299,134,true,civix
58315,2026-05-18,NAVARRO,175,33874,552,552,1,true,civix
58315,2026-05-18,NEWTON,176,9412,50,50,0,true,civix
58315,2026-05-18,NOLAN,177,8773,129,129,0,true,civix
58315,2026-05-18,NUECES,178,211505,866,867,468,true,civix
58315,2026-05-18,OCHILTREE,179,5154,32,32,0,true,civix
58315,2026-05-18,OLDHAM,180,1376,2,2,1,true,civix
58315,2026-05-18,ORANGE,181,56337,283,283,178,true,civix
58315,2026-05-18,PALO PINTO,182,20569,259,259,165,true,civix
58315,2026-05-18,PANOLA,183,17778,138,138,70,true,civix
58315,2026-05-18,PARKER,184,130559,1410,1410,290,true,civix
58315,2026-05-18,PARMER,185,4514,22,22,14,true,civix
58315,2026-05-18,PECOS,186,8352,276,276,24,true,civix
58315,2026-05-18,POLK,187,43755,1005,1005,388,true,civix
58315,2026-05-18,POTTER,188,58180,291,291,348,true,civix
58315,2026-05-18,PRESIDIO,189,4445,2,2,0,true,civix
58315,2026-05-18,RAINS,190,9615,102,102,34,true,civix
58315,2026-05-18,RANDALL,191,101225,685,685,702,true,civix
58315,2026-05-18,REAGAN,192,1810,35,35,8,true,civix
58315,2026-05-18,REAL,193,2677,27,27,0,true,civix
58315,2026-05-18,RED RIVER,194,8568,93,99,7,true,civix
58315,2026-05-18,REEVES,195,7914,5,5,11,true,civix
58315,2026-05-18,REFUGIO,196,4899,50,50,1,true,civix
58315,2026-05-18,ROBERTS,197,719,4,4,0,true,civix
58315,2026-05-18,ROBERTSON,198,12676,148,148,0,true,civix
58315,2026-05-18,ROCKWALL,199,91415,1150,1150,173,true,civix
58315,2026-05-18,RUNNELS,200,6747,52,52,31,true,civix
58315,2026-05-18,RUSK,201,34312,248,248,0,true,civix
58315,2026-05-18,SABINE,202,8376,172,172,34,true,civix
58315,2026-05-18,SAN AUGUSTINE,203,5982,75,76,23,true,civix
58315,2026-05-18,SAN JACINTO,204,20879,294,294,94,true,civix
58315,2026-05-18,SAN PATRICIO,205,45208,75,75,82,true,civix
58315,2026-05-18,SAN SABA,206,3767,43,43,26,true,civix
58315,2026-05-18,SCHLEICHER,207,1768,15,15,0,true,civix
58315,2026-05-18,SCURRY,208,9225,117,117,1,true,civix
58315,2026-05-18,SHACKELFORD,209,2441,33,33,23,true,civix
58315,2026-05-18,SHELBY,210,16349,80,80,4,true,civix
58315,2026-05-18,SHERMAN,211,1346,15,15,0,true,civix
58315,2026-05-18,SMITH,212,157630,1255,1255,700,true,civix
58315,2026-05-18,SOMERVELL,213,7578,111,111,6,true,civix
58315,2026-05-18,STARR,214,36342,1,1,0,true,civix
58315,2026-05-18,STEPHENS,215,5846,64,64,13,true,civix
58315,2026-05-18,STERLING,216,882,4,4,2,true,civix
58315,2026-05-18,STONEWALL,217,949,7,7,3,true,civix
58315,2026-05-18,SUTTON,218,2295,28,28,0,true,civix
58315,2026-05-18,SWISHER,219,3860,22,22,29,true,civix
58315,2026-05-18,TARRANT,220,1278027,9407,9407,4008,true,civix
58315,2026-05-18,TAYLOR,221,86087,621,621,309,true,civix
58315,2026-05-18,TERRELL,222,617,5,5,5,true,civix
58315,2026-05-18,TERRY,223,6277,117,118,0,true,civix
58315,2026-05-18,THROCKMORTON,224,1184,10,10,4,true,civix
58315,2026-05-18,TITUS,225,18086,160,160,44,true,civix
58315,2026-05-18,TOM GREEN,226,72725,404,404,504,true,civix
58315,2026-05-18,TRAVIS,227,927654,3641,3641,1677,true,civix
58315,2026-05-18,TRINITY,228,12254,141,141,0,true,civix
58315,2026-05-18,TYLER,229,14866,173,174,0,true,civix
58315,2026-05-18,UPSHUR,230,30711,188,188,170,true,civix
58315,2026-05-18,UPTON,231,2101,34,34,2,true,civix
58315,2026-05-18,UVALDE,232,17673,286,286,34,true,civix
58315,2026-05-18,VAL VERDE,233,30640,73,73,10,true,civix
58315,2026-05-18,VAN ZANDT,234,42237,662,663,93,true,civix
58315,2026-05-18,VICTORIA,235,57536,220,220,456,true,civix
58315,2026-05-18,WALKER,236,39091,489,489,110,true,civix
58315,2026-05-18,WALLER,237,44924,355,355,59,true,civix
58315,2026-05-18,WARD,238,6990,29,29,12,true,civix
58315,2026-05-18,WASHINGTON,239,25795,962,962,2,true,civix
58315,2026-05-18,WEBB,240,147647,245,245,24,true,civix
58315,2026-05-18,WHARTON,241,26549,260,260,0,true,civix
58315,2026-05-18,WHEELER,242,3323,24,24,24,true,civix
58315,2026-05-18,WICHITA,243,77898,577,577,305,true,civix
58315,2026-05-18,WILBARGER,244,8199,30,30,1,true,civix
58315,2026-05-18,WILLACY,245,11524,4,4,0,true,civix
58315,2026-05-18,WILLIAMSON,246,458766,3317,3317,868,true,civix
58315,2026-05-18,WILSON,247,39951,281,281,1,true,civix
58315,2026-05-18,WINKLER,248,4144,0,0,12,true,civix
58315,2026-05-18,WISE,249,58175,545,545,38,true,civix
58315,2026-05-18,WOOD,250,35540,337,337,243,true,civix
58315,2026-05-18,YOAKUM,251,4330,23,23,0,true,civix
58315,2026-05-18,YOUNG,252,12705,544,544,0,true,civix
58315,2026-05-18,ZAPATA,253,8228,3,3,0,true,civix
58315,2026-05-18,ZAVALA,254,7532,15,15,1,true,civix
